flow_id,src_addr,src_port,dst_addr,dst_port,ip_prot,timestamp,flow_duration,down_up_ratio,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,pkt_len_std,bytes_per_s,pkt_per_s,fwd_pkt_per_s,bwd_pkt_per_s,fwd_pkt_cnt,fwd_pkt_len_tot,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_hdr_len_tot,fwd_pkt_hdr_len_min,fwd_non_empty_pkt_cnt,bwd_pkt_cnt,bwd_pkt_len_tot,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_hdr_len_tot,bwd_pkt_hdr_len_min,bwd_non_empty_pkt_cnt,iat_max,iat_min,iat_mean,iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,flag_SYN,flag_fin,flag_rst,flag_ack,flag_psh,fwd_flag_psh,bwd_flag_psh,flag_urg,fwd_flag_urg,bwd_flag_urg,flag_cwr,flag_ece,fwd_bulk_bytes_mean,fwd_bulk_pkt_mean,fwd_bulk_rate_mean,bwd_bulk_bytes_mean,bwd_bulk_pkt_mean,bwd_bulk_rate_mean,fwd_subflow_bytes_mean,fwd_subflow_pkt_mean,bwd_subflow_bytes_mean,bwd_subflow_pkt_mean,fwd_tcp_init_win_bytes,bwd_tcp_init_win_bytes,label
192.168.132.79-213.133.111.15-55288-443-6,192.168.132.79,55288,213.133.111.15,443,6,1782936010339394,845215,1.45,1448.0,0.0,602.530612,472678.712585,687.516336,34930.757263,57.973415,23.662618,34.310797,20,710,412.0,0.0,35.5,96.611267,660,32,5,29,28814,1448.0,0.0,993.586207,644.923944,936,32,22,419343.0,0.0,17608.645833,70436.358323,845143,419614.0,82.0,44481.210526,108963.222454,844872,419343.0,0.0,30174.0,90793.834061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,48,19,5,14,0,0,0,0,0,298.0,4.0,62776.490415,26132.0,20.0,121540.228923,710.0,20.0,28814.0,29.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-55298-443-6,192.168.132.79,55298,213.133.111.15,443,6,1782936011195143,636735,1.363636,1448.0,0.0,408.153846,356530.855385,597.102048,16666.274039,40.833314,17.275633,23.557681,11,716,412.0,0.0,65.090909,125.614055,360,32,5,15,9896,1448.0,0.0,659.733333,681.986852,488,32,8,420664.0,1.0,25469.4,91955.548668,636551,420950.0,88.0,63655.1,141759.64059,636499,420664.0,1.0,45464.214286,120964.162421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,25,12,5,7,0,0,0,0,0,304.0,4.0,64957.264957,7213.0,6.0,1446650.621741,716.0,11.0,9896.0,15.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-55312-443-6,192.168.132.79,55312,213.133.111.15,443,6,1782936011935750,847789,1.538462,1448.0,0.0,544.30303,442076.467803,664.888312,21186.875508,38.92478,15.334004,23.590776,13,714,412.0,0.0,54.923077,117.102136,424,32,5,20,17248,1448.0,0.0,862.4,682.286126,648,32,13,423332.0,1.0,26493.40625,85736.831011,847720,423700.0,83.0,70643.333333,132922.060489,847489,423332.0,1.0,44604.684211,111898.911924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,32,10,5,5,0,0,0,0,0,302.0,4.0,67320.552831,14564.0,11.0,68891.790127,714.0,13.0,17248.0,20.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-55324-443-6,192.168.132.79,55324,213.133.111.15,443,6,1782936012790227,641351,1.454545,1448.0,0.0,352.518519,317788.643875,563.727455,14840.547532,42.098632,17.151295,24.947338,11,713,412.0,0.0,64.818182,125.397622,360,32,5,16,8805,1448.0,0.0,550.3125,661.755919,520,32,9,423453.0,0.0,24667.346154,90958.852958,641273,423792.0,81.0,64127.3,142808.995988,641095,423453.0,0.0,42739.666667,118097.853282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,26,12,5,7,0,0,0,0,0,301.0,4.0,67777.527584,6121.0,7.0,1416570.238371,713.0,11.0,8805.0,16.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-53992-443-6,192.168.132.79,53992,213.133.111.15,443,6,1782936013538822,1047106,1.333333,1448.0,0.0,666.74026,498387.563226,705.965696,49029.420135,73.536013,31.515434,42.020579,33,712,412.0,0.0,21.575758,76.606148,1076,32,5,44,50627,1448.0,0.0,1150.613636,563.46029,1416,32,37,418104.0,1.0,13777.710526,60340.89735,1047024,418414.0,85.0,32719.5,90831.80295,1046712,418104.0,1.0,24342.139535,78986.329088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,76,31,5,26,0,0,0,0,0,300.0,4.0,64432.989691,47944.0,35.0,114737.817004,712.0,33.0,50627.0,44.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54000-443-6,192.168.132.79,54000,213.133.111.15,443,6,1782936014594775,668070,1.636364,1448.0,0.0,524.137931,429713.480296,655.525347,22752.106815,43.408625,16.46534,26.943284,11,712,412.0,0.0,64.727273,125.326845,360,32,5,18,14488,1448.0,0.0,804.888889,691.73651,584,32,11,425443.0,0.0,23859.642857,89418.485141,667509,425788.0,89.0,66750.9,146277.880657,667777,425443.0,0.0,39281.0,113356.007123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,28,14,5,9,0,0,0,0,0,300.0,4.0,65760.631302,11806.0,9.0,1011567.132208,712.0,11.0,14488.0,18.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54012-443-6,192.168.132.79,54012,213.133.111.15,443,6,1782936015364954,896521,1.615385,1448.0,0.0,545.147059,456356.250446,675.54145,20674.362341,37.924377,14.500497,23.42388,13,709,412.0,0.0,54.538462,116.75374,424,32,5,21,17826,1448.0,0.0,848.857143,701.073626,680,32,14,382018.0,1.0,27167.30303,78707.642788,896410,425872.0,62.0,74700.833333,131902.464279,852108,382018.0,1.0,42605.4,101994.087345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,33,16,5,11,0,0,0,0,0,297.0,4.0,60341.324665,15142.0,12.0,71237.02707,709.0,13.0,17826.0,21.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54018-443-6,192.168.132.79,54018,213.133.111.15,443,6,1782936016268314,1066701,1.163265,1448.0,0.0,662.896226,504783.29389,710.48103,65873.192207,99.371801,45.936021,53.43578,49,713,412.0,0.0,14.55102,63.424187,1576,32,5,57,69554,1448.0,0.0,1220.245614,508.947629,1832,32,50,423321.0,1.0,10159.057143,52121.088387,1066617,423612.0,90.0,22221.1875,76041.925683,1065879,423321.0,1.0,19033.553571,72168.641387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,105,40,5,35,0,0,0,0,0,301.0,4.0,63798.219585,66870.0,48.0,155669.10712,713.0,49.0,69554.0,57.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54034-443-6,192.168.132.79,54034,213.133.111.15,443,6,1782936017350868,637415,1.5,1448.0,0.0,334.72,312189.626667,558.739319,13128.024913,39.220916,15.688366,23.532549,10,713,412.0,0.0,71.3,130.223782,328,32,5,15,7655,1448.0,0.0,510.333333,664.585012,488,32,8,419488.0,0.0,26558.958333,93364.417381,637167,419841.0,83.0,70796.333333,148126.075414,637173,419488.0,0.0,45512.357143,120394.1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,24,12,5,7,0,0,0,0,0,301.0,4.0,50016.616816,4971.0,6.0,744161.676647,713.0,10.0,7655.0,15.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54044-443-6,192.168.132.79,54044,213.133.111.15,443,6,1782936018091161,853777,1.833333,1448.0,0.0,550.058824,446657.208556,668.324179,21905.017352,39.823045,14.055192,25.767853,12,710,412.0,0.0,59.166667,120.807009,404,32,5,22,17992,1448.0,0.0,817.818182,693.855936,712,32,15,426596.0,1.0,25872.030303,85817.178039,677072,426850.0,70.0,61552.0,136840.396082,853549,426596.0,1.0,40645.190476,105609.555116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,33,18,5,13,0,0,0,0,0,298.0,4.0,64712.269273,15308.0,13.0,71892.846408,710.0,12.0,17992.0,22.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54052-443-6,192.168.132.79,54052,213.133.111.15,443,6,1782936018952148,845730,1.692308,1448.0,0.0,537.314286,440477.398319,663.684713,22236.411148,41.384366,15.371336,26.01303,13,708,412.0,0.0,54.461538,116.685914,436,32,5,22,18098,1448.0,0.0,822.636364,689.753065,712,32,15,421721.0,1.0,24874.411765,83402.560904,845701,422056.0,86.0,70475.083333,132614.480926,844512,421721.0,1.0,40214.857143,104073.239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,34,17,5,12,0,0,0,0,0,296.0,4.0,64473.970812,15416.0,13.0,73139.256841,708.0,13.0,18098.0,22.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54056-443-6,192.168.132.79,54056,213.133.111.15,443,6,1782936019813369,850861,1.5625,1448.0,0.0,586.463415,466425.404878,682.953443,28259.609972,48.186484,18.804482,29.382002,16,710,412.0,0.0,44.375,106.783192,532,32,5,25,23335,1448.0,0.0,933.4,670.046454,808,32,18,422576.0,1.0,21271.525,77356.901897,846400,422869.0,60.0,56426.666667,121364.055076,850588,422576.0,1.0,35441.166667,98098.501668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,40,19,5,14,0,0,0,0,0,298.0,4.0,62513.110971,20652.0,16.0,95667.359976,710.0,16.0,23335.0,25.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54070-443-6,192.168.132.79,54070,213.133.111.15,443,6,1782936020672329,850561,1.571429,1448.0,0.0,572.944444,455074.339683,674.59198,24249.877434,42.325007,16.459725,25.865282,14,709,412.0,0.0,50.642857,113.116419,468,32,5,22,19917,1448.0,0.0,905.318182,673.006289,712,32,15,422691.0,1.0,24301.742857,82726.823044,850492,422989.0,69.0,65422.461538,129222.860934,850331,422691.0,1.0,40491.952381,104625.663142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,35,17,5,12,0,0,0,0,0,297.0,4.0,66472.694718,17234.0,13.0,80266.40585,709.0,14.0,19917.0,22.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54074-443-6,192.168.132.79,54074,213.133.111.15,443,6,1782936021530771,863425,1.526316,1448.0,0.0,656.875,493313.303191,702.362658,36517.358196,55.592553,22.005386,33.587167,19,712,412.0,0.0,37.473684,112.924443,628,32,3,29,30818,1448.0,0.0,1062.689655,623.664522,936,32,24,424957.0,1.0,18370.744681,71946.477895,863303,427740.0,81.0,47961.277778,113344.98507,859088,424957.0,1.0,30681.714286,91813.056974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,47,21,3,18,0,0,0,0,0,0.0,0.0,0.0,28136.0,22.0,132193.817862,712.0,19.0,30818.0,29.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-54090-443-6,192.168.132.79,54090,213.133.111.15,443,6,1782936022403161,632674,1.454545,1448.0,0.0,419.111111,382249.948718,618.263656,17885.988677,42.676007,17.386521,25.289486,11,710,412.0,0.0,64.545455,125.187351,360,32,5,16,10606,1448.0,0.0,662.875,704.658865,520,32,9,416579.0,1.0,24333.615385,89467.460877,632430,416851.0,56.0,63243.0,140664.421339,632388,416579.0,1.0,42159.2,116142.272871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,26,12,5,7,0,0,0,0,0,298.0,4.0,68270.332188,7923.0,7.0,1315239.043825,710.0,11.0,10606.0,16.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41162-443-6,192.168.132.79,41162,213.133.111.15,443,6,1782936023142851,843617,1.529412,1448.0,0.0,594.093023,471582.467331,686.718623,30281.514005,50.970998,20.151325,30.819673,17,712,412.0,0.0,41.882353,104.083429,564,32,5,26,24834,1448.0,0.0,955.153846,665.123128,840,32,19,418660.0,1.0,20086.119048,75081.014548,843533,418949.0,61.0,52720.8125,117234.697318,843365,418660.0,1.0,33734.6,95660.588045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,42,22,5,17,0,0,0,0,0,300.0,4.0,66474.62885,22152.0,17.0,103242.885506,712.0,17.0,24834.0,26.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41164-443-6,192.168.132.79,41164,213.133.111.15,443,6,1782936023995443,1076298,1.216667,1448.0,0.0,700.496241,510123.509455,714.229312,86561.528499,123.571725,55.746643,67.825082,60,719,412.0,0.0,11.983333,57.744173,1940,32,5,73,92447,1448.0,0.0,1266.39726,461.259801,2344,32,66,433199.0,1.0,8153.772727,47404.911613,1076227,433531.0,6.0,18241.135593,70270.447311,1075933,433199.0,1.0,14943.513889,63589.404812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,132,53,5,48,0,0,0,0,0,307.0,4.0,65416.577882,89764.0,64.0,208437.923051,719.0,60.0,92447.0,73.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41174-443-6,192.168.132.79,41174,213.133.111.15,443,6,1782936025085498,1075447,1.237288,1448.0,0.0,705.80303,510243.441823,714.313266,86630.024539,122.739661,54.860909,67.878752,59,719,412.0,0.0,12.186441,58.21822,1908,32,5,73,92447,1448.0,0.0,1266.39726,461.259801,2344,32,66,435145.0,1.0,8209.519084,47816.350868,1075377,435413.0,59.0,18540.982759,71108.793847,1075195,435145.0,1.0,14933.263889,63911.461282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,131,45,5,40,0,0,0,0,0,307.0,4.0,68818.650527,89764.0,64.0,209820.645936,719.0,59.0,92447.0,73.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41190-443-6,192.168.132.79,41190,213.133.111.15,443,6,1782936026174825,847334,1.615385,1448.0,0.0,557.176471,449094.634581,670.145234,22357.181466,40.125854,15.342238,24.783615,13,712,412.0,0.0,54.769231,116.960929,436,32,5,21,18232,1448.0,0.0,868.190476,683.493644,680,32,14,422967.0,2.0,25676.787879,85033.246254,847306,423249.0,83.0,70608.833333,133460.107536,847081,422967.0,2.0,42354.05,106934.722411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,33,17,5,12,0,0,0,0,0,300.0,4.0,65559.440559,15548.0,12.0,73547.776727,712.0,13.0,18232.0,21.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41196-443-6,192.168.132.79,41196,213.133.111.15,443,6,1782936027032504,852777,1.5625,1448.0,0.0,566.463415,456768.404878,675.846436,27234.552527,48.07822,18.762232,29.315988,16,710,412.0,0.0,44.375,106.783192,532,32,5,25,22515,1448.0,0.0,900.6,675.379338,808,32,18,424288.0,1.0,21319.425,77740.809287,848891,424564.0,79.0,56592.733333,121889.192865,852535,424288.0,1.0,35522.291667,98599.581319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,40,18,5,13,0,0,0,0,0,298.0,4.0,66621.953946,19832.0,16.0,92083.818934,710.0,16.0,22515.0,25.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41208-443-6,192.168.132.79,41208,213.133.111.15,443,6,1782936027903969,844946,1.473684,1448.0,0.0,602.702128,474391.822387,688.761078,33525.219363,55.624856,22.486644,33.138212,19,713,412.0,0.0,37.526316,99.080421,628,32,5,28,27614,1448.0,0.0,986.214286,651.436723,904,32,21,419459.0,2.0,18368.391304,71665.375959,844853,420019.0,11.0,46936.277778,111152.314156,844471,419459.0,2.0,31276.703704,92034.673903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,46,22,5,17,0,0,0,0,0,301.0,4.0,66372.657111,24932.0,19.0,116135.10278,713.0,19.0,27614.0,28.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41218-443-6,192.168.132.79,41218,213.133.111.15,443,6,1782936028756164,839302,1.692308,1448.0,0.0,539.257143,439850.020168,663.211897,22487.733855,41.701318,15.489061,26.212257,13,710,412.0,0.0,54.615385,116.822186,436,32,5,22,18164,1448.0,0.0,825.636364,687.765017,712,32,15,419204.0,1.0,24685.352941,82775.398962,839275,419481.0,77.0,69939.583333,131950.796474,839072,419204.0,1.0,39955.809524,103272.96495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,34,17,5,12,0,0,0,0,0,298.0,4.0,62631.357713,15480.0,13.0,73898.680517,710.0,13.0,18164.0,22.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41228-443-6,192.168.132.79,41228,213.133.111.15,443,6,1782936029603287,635264,1.727273,1448.0,0.0,476.066667,410602.409195,640.782654,22481.991739,47.224461,17.315636,29.908825,11,712,412.0,0.0,64.727273,125.326845,360,32,5,19,13570,1448.0,0.0,714.210526,699.669095,616,32,12,418354.0,0.0,21905.655172,85175.123196,634776,418628.0,79.0,63477.6,141130.63717,634995,418354.0,0.0,35277.5,107004.880677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,29,14,5,9,0,0,0,0,0,300.0,4.0,60753.341434,10887.0,10.0,1774282.920469,712.0,11.0,13570.0,19.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41244-443-6,192.168.132.79,41244,213.133.111.15,443,6,1782936030339851,639247,1.727273,1448.0,0.0,512.9,426148.368966,652.800405,24070.507957,46.930216,17.207746,29.72247,11,711,412.0,0.0,64.636364,125.256754,360,32,5,19,14676,1448.0,0.0,772.421053,695.676914,616,32,12,421387.0,1.0,22043.0,85768.660125,638668,421700.0,76.0,63866.8,142112.404751,638932,421387.0,1.0,35496.222222,107754.681149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,29,11,5,6,0,0,0,0,0,299.0,4.0,63481.953291,11992.0,10.0,1983460.138935,711.0,11.0,14676.0,19.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41260-443-6,192.168.132.79,41260,213.133.111.15,443,6,1782936031080944,634756,1.454545,1448.0,0.0,401.037037,351071.11396,592.512543,17058.523275,42.53603,17.329494,25.206536,11,710,412.0,0.0,64.545455,125.187351,360,32,5,16,10118,1448.0,0.0,632.375,676.725535,520,32,9,418843.0,1.0,24413.692308,89820.705466,634552,419083.0,81.0,63455.2,141167.988324,634523,418843.0,1.0,42301.533333,116604.055282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,26,12,5,7,0,0,0,0,0,298.0,4.0,59009.90099,7435.0,7.0,1299143.805696,710.0,11.0,10118.0,16.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41262-443-6,192.168.132.79,41262,213.133.111.15,443,6,1782936031820334,845892,1.692308,1448.0,0.0,542.6,439156.6,662.688916,22450.856611,41.37644,15.368392,26.008048,13,712,412.0,0.0,54.769231,116.960929,436,32,5,22,18279,1448.0,0.0,830.863636,684.708161,712,32,15,421772.0,1.0,24879.176471,83446.069887,845865,422071.0,53.0,70488.75,132547.096979,845652,421772.0,1.0,40269.142857,104111.261471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,34,16,5,11,0,0,0,0,0,300.0,4.0,69460.523269,15596.0,13.0,73970.432696,712.0,13.0,18279.0,22.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-41266-443-6,192.168.132.79,41266,213.133.111.15,443,6,1782936032674031,856120,1.428571,1448.0,0.0,608.313725,475902.379608,689.856782,36237.910573,59.571088,24.529272,35.041817,21,713,412.0,0.0,33.952381,94.671261,692,32,5,30,30311,1448.0,0.0,1010.366667,638.931192,968,32,23,424659.0,1.0,17122.4,70194.881219,856045,424912.0,63.0,42802.25,108004.293273,855482,424659.0,1.0,29499.37931,90802.878792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,50,20,5,15,0,0,0,0,0,301.0,4.0,65349.544073,27628.0,21.0,127282.778955,713.0,21.0,30311.0,30.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39136-443-6,192.168.132.79,39136,213.133.111.15,443,6,1782936033539152,637917,1.4,1448.0,0.0,326.166667,283153.623188,532.121812,12271.188885,37.622449,15.676021,21.946429,10,714,412.0,0.0,71.4,130.294709,328,32,5,14,7114,1448.0,0.0,508.142857,635.311415,456,32,7,420980.0,1.0,27735.521739,95790.289003,637718,421285.0,5.0,70857.555556,148688.697466,637659,420980.0,1.0,49050.692308,125261.039017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,23,10,5,5,0,0,0,0,0,302.0,4.0,62280.882656,4431.0,5.0,807545.106616,714.0,10.0,7114.0,14.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39138-443-6,192.168.132.79,39138,213.133.111.15,443,6,1782936034282233,842156,1.36,1448.0,0.0,615.457627,482640.666277,694.723446,43117.902146,70.058279,29.685711,40.372568,25,712,412.0,0.0,28.48,87.291714,820,32,5,34,35600,1448.0,0.0,1047.058824,624.334989,1096,32,27,417185.0,1.0,14519.931034,64015.48426,842107,417454.0,71.0,35087.791667,97506.601882,841378,417185.0,1.0,25496.30303,83734.176487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,58,22,5,17,0,0,0,0,0,300.0,4.0,66079.295154,32918.0,25.0,153350.911683,712.0,25.0,35600.0,34.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39146-443-6,192.168.132.79,39146,213.133.111.15,443,6,1782936035134000,851930,1.346154,1448.0,0.0,615.114754,486662.936612,697.612311,44043.524703,71.602127,30.518939,41.083188,26,711,412.0,0.0,27.346154,85.651827,852,32,5,35,36811,1448.0,0.0,1051.742857,626.886721,1128,32,28,421701.0,1.0,14198.833333,63616.376991,851903,422026.0,82.0,34076.12,96740.57962,851677,421701.0,1.0,25049.323529,83401.602731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,60,26,5,21,0,0,0,0,0,299.0,4.0,61070.261438,34128.0,26.0,156481.549409,711.0,26.0,36811.0,35.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39154-443-6,192.168.132.79,39154,213.133.111.15,443,6,1782936035995766,849414,1.346154,1448.0,0.0,615.098361,486642.290164,697.597513,44172.806193,71.814215,30.609338,41.204878,26,711,412.0,0.0,27.346154,85.651827,852,32,5,35,36810,1448.0,0.0,1051.714286,626.878146,1128,32,28,420623.0,1.0,14156.9,63209.020699,849389,420915.0,86.0,33975.56,96278.859545,849152,420623.0,1.0,24975.058824,82858.685359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,60,31,5,26,0,0,0,0,0,299.0,4.0,44547.079857,34128.0,26.0,156789.958974,711.0,26.0,36810.0,35.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39168-443-6,192.168.132.79,39168,213.133.111.15,443,6,1782936036855865,860469,1.333333,1448.0,0.0,619.952381,487250.239631,698.033122,45390.362698,73.215886,31.378237,41.837649,27,715,412.0,0.0,26.481481,84.386187,884,32,5,36,38342,1448.0,0.0,1065.055556,618.351585,1160,32,29,425145.0,2.0,13878.532258,63255.971244,860432,425889.0,79.0,33093.538462,95866.762276,858610,425145.0,2.0,24531.714286,83130.238841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,62,33,5,28,0,0,0,0,0,303.0,4.0,56183.942147,35658.0,27.0,163924.478341,715.0,27.0,38342.0,36.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39176-443-6,192.168.132.79,39176,213.133.111.15,443,6,1782936037725702,633191,1.636364,1448.0,0.0,499.896552,419801.096059,647.920594,22895.145383,45.799767,17.372325,28.427441,11,710,412.0,0.0,64.545455,125.187351,360,32,5,18,13787,1448.0,0.0,765.944444,696.157899,584,32,11,417189.0,1.0,22613.964286,86379.801211,632677,417699.0,65.0,63267.7,140706.960167,632504,417189.0,1.0,37206.117647,109614.841086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,28,12,5,7,0,0,0,0,0,298.0,4.0,63566.552901,11103.0,9.0,2004513.450081,710.0,11.0,13787.0,18.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39188-443-6,192.168.132.79,39188,213.133.111.15,443,6,1782936038461444,1046851,1.264706,1448.0,0.0,665.649351,500154.125427,707.215756,48961.122452,73.553925,32.478357,41.075569,34,712,412.0,0.0,20.941176,75.527214,1108,32,5,43,50543,1448.0,0.0,1175.418605,545.920683,1384,32,36,418148.0,0.0,13774.355263,60337.417579,1046780,418401.0,89.0,31720.606061,89624.818324,1046622,418148.0,0.0,24919.571429,79846.024407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,76,25,5,20,0,0,0,0,0,300.0,4.0,58207.217695,47860.0,34.0,114434.914843,712.0,34.0,50543.0,43.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39190-443-6,192.168.132.79,39190,213.133.111.15,443,6,1782936039520425,846471,1.428571,1448.0,0.0,610.372549,477726.638431,691.177718,36775.03423,60.250144,24.808883,35.441261,21,709,412.0,0.0,33.761905,94.421345,692,32,5,30,30420,1448.0,0.0,1014.0,638.924042,968,32,23,419541.0,2.0,16929.42,69255.809487,846385,419812.0,82.0,42319.25,106601.594637,846041,419541.0,2.0,29173.827586,89577.157238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,50,23,5,18,0,0,0,0,0,297.0,4.0,55010.187072,27738.0,21.0,129006.753111,709.0,21.0,30420.0,30.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39204-443-6,192.168.132.79,39204,213.133.111.15,443,6,1782936040384199,845270,1.391304,1448.0,0.0,602.727273,481410.350168,693.837409,39218.237959,65.067966,27.210241,37.857726,23,710,412.0,0.0,30.869565,90.61121,756,32,5,32,32440,1448.0,0.0,1013.75,644.779832,1032,32,25,419113.0,1.0,15653.148148,66327.223931,845245,419412.0,80.0,38420.227273,101538.313761,845003,419113.0,1.0,27258.16129,86287.349047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,54,21,5,16,0,0,0,0,0,298.0,4.0,58661.417323,29758.0,23.0,138168.311085,710.0,23.0,32440.0,32.0,64240,28960,NeedLabel
192.168.132.79-213.133.111.15-39210-443-6,192.168.132.79,39210,213.133.111.15,443,6,1782936041238355,855753,1.5,1448.0,0.0,580.625,464755.163462,681.729538,27139.840585,46.74246,18.696984,28.045476,16,710,412.0,0.0,44.375,106.783192,532,32,5,24,22515,1448.0,0.0,938.125,668.744334,776,32,17,424968.0,2.0,21942.384615,78771.652829,851556,425237.0,84.0,56770.4,122054.030874,855497,424968.0,2.0,37195.521739,100623.148173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,39,20,5,15,0,0,0,0,0,298.0,4.0,64586.042479,19832.0,15.0,91434.683584,710.0,16.0,22515.0,24.0,64240,28960,NeedLabel
